Date;KOMMUNIKATIONSDIENSTE (.SPLRCL);DISKRETIONÄRE KONSUMGÜTER(.SPLRCD);GRUNDBEDARFSGÜTER(.SPLRCS);ENERGIE(.SPNY);FINANZSEKTOR(.SPSY);GESUNDHEITSWESEN(.SPXHC);INDUSTRIE(.SPLRCI);TECHNOLOGIE(.SPLRCT);MATERIALIEN(.SPLRCM);IMMOBILIEN(.SPLRCR);VERSORGUNGSUNTERNEHMEN(.SPLRCU)
02.11.1990;85.4511;55.795;65.89;92.1269;51.4829;82.47;62.6158;57.94;60.6914;;96.7217
01.11.1990;84.6841;54.9691;65.02;90.965;50.2324;82.46;61.4604;57.04;59.8386;;95.4307
31.10.1990;83.4692;53.9977;64.59;89.9655;47.7609;82.5;60.9695;57.22;59.4992;;94.859
30.10.1990;82.4534;53.7494;64.06;89.7771;46.7379;82.24;61.2356;56.81;59.6858;;93.5666
29.10.1990;81.4298;53.4953;64.17;89.1315;46.7073;81.81;60.5873;57.47;59.5467;;93.7114
26.10.1990;82.007;53.5212;63.28;89.5122;46.2924;81.41;60.8281;58.61;59.8486;;94.2407
25.10.1990;82.8587;54.1232;63.98;90.1524;47.5573;79.44;61.9237;59.18;61.0486;;94.5922
24.10.1990;83.1723;55.5616;65.12;90.2596;49.4118;79.38;62.5919;58.48;61.42;;94.5459
23.10.1990;82.8954;56.2538;65.79;90.1479;50.0764;79.44;63.0438;58.65;61.2206;;95.2341
22.10.1990;83.6762;56.5627;65.46;91.2432;50.0832;78.86;63.3612;58.45;61.5135;;94.5639
19.10.1990;83.2233;57.0812;65.91;91.6479;50.5167;78.26;63.2206;57.3;61.0577;;93.4889
18.10.1990;81.7138;56.1205;65.5;89.3674;49.7931;78.24;61.8859;54.79;59.1139;;93.0195
17.10.1990;80.727;54.5345;63.72;89.2421;48.7267;77.97;60.1483;54.22;57.4165;;92.5097
16.10.1990;81.3517;52.8922;61.81;88.9908;47.419;78.74;59.9516;54.47;57.4114;;92.6033
15.10.1990;83.0818;53.2603;62.15;89.8085;47.8392;78.31;61.4051;54.62;58.5569;;92.1166
12.10.1990;81.3632;54.2187;62.69;89.3254;48.9877;78.3;60.766;54.63;58.5502;;90.3524
11.10.1990;79.1873;53.613;61.8;89.4486;48.33;78.78;59.5739;55.63;58.4532;;90.6441
10.10.1990;79.5889;52.3746;60.54;91.0293;47.1996;78.19;60.7307;56.62;59.803;;91.2178
09.10.1990;81.3197;53.4137;61.58;92.828;48.434;78.37;61.7526;59.25;61.0535;;92.6397
08.10.1990;82.7398;54.4371;62.27;94.2234;49.317;76.98;63.2595;58.74;62.9113;;91.5323
05.10.1990;81.434;56.6085;64.26;93.5892;50.8945;75.47;63.2097;58.56;62.671;;91.3744
04.10.1990;81.6318;56.5101;63.99;94.0879;50.9378;75.29;63.4583;59.15;63.0893;;90.0003
03.10.1990;80.931;56.7416;64.18;93.3832;51.5895;76.32;63.6917;60.22;62.8749;;90.3671
02.10.1990;82.9628;56.6879;63.73;92.7198;51.1744;77.12;64.6094;60.65;63.1508;;90.2813
01.10.1990;83.0874;58.1551;64.09;93.0406;52.4514;76.04;64.3506;59.51;63.1934;;88.0812
28.09.1990;79.9806;57.503;63.77;93.059;52.7647;74.89;62.6917;57.69;61.5012;;87.8711
27.09.1990;78.5434;55.6609;60.95;93.6423;51.0227;74.54;61.0732;58.49;61.1917;;87.766
26.09.1990;78.8065;54.8617;59.8;95.2461;48.6826;75.63;62.5664;59.37;61.5798;;88.005
25.09.1990;78.9439;55.543;60.02;96.9099;50.4958;75.93;63.1996;58.28;62.0013;;87.6364
24.09.1990;77.3418;55.922;60.5;97.5662;51.8964;77.17;62.2349;59.61;61.7678;;88.8075
21.09.1990;78.7368;55.0895;59.48;98.5779;51.2666;78.78;63.971;60.05;63.4932;;88.0929
20.09.1990;77.4657;56.5705;60.81;98.0631;53.1974;79.29;63.8546;61.11;64.2402;;88.699
19.09.1990;77.9136;56.5672;61.27;98.9952;53.8034;79.07;65.0982;60.8;65.1273;;88.5315
18.09.1990;78.1576;57.8395;62.5;99.3724;55.2;79.64;65.8779;60.22;65.4232;;88.1399
17.09.1990;77.2669;58.4603;62.59;99.8442;55.6919;78.17;65.8101;60.14;65.2858;;87.9885
14.09.1990;77.0102;58.1796;62.35;98.4384;55.9933;77.75;65.9193;60.59;65.1513;;88.2624
13.09.1990;76.4691;58.2341;62.28;98.2031;56.0761;75.47;66.8664;61.91;65.532;;88.8801
12.09.1990;76.6544;58.592;62.89;98.8036;56.8494;75.06;67.8794;61.79;66.1827;;88.3723
11.09.1990;76.076;59.4305;63.81;97.5476;57.7988;75.79;68.0203;61.83;65.7268;;88.6893
10.09.1990;75.9099;59.3056;63.46;97.8404;57.7216;74.37;68.0606;61.89;65.7472;;88.8599
07.09.1990;76.6654;59.4552;63.44;98.9935;58.4247;73.18;68.1187;60.99;66.2345;;87.9512
06.09.1990;75.8743;59.9358;63.67;98.5642;58.7132;74.28;67.6233;61.9;66.12;;88.2712
05.09.1990;77.1533;59.5342;62.76;98.5141;58.0549;74.52;68.3668;62.49;67.0797;;87.5808
04.09.1990;77.0211;60.8059;63.75;96.6144;58.7801;76.67;68.2993;62.15;66.7507;;87.4128
31.08.1990;77.2778;60.8611;63.48;95.8949;58.624;75.52;68.4296;61.8;66.5079;;86.3632
30.08.1990;75.6252;60.8913;63.41;94.3987;58.624;75.74;68.0039;63.33;66.0008;;87.265
29.08.1990;77.1351;60.2043;62.49;96.0739;57.8609;75.32;68.8522;63.41;67.045;;86.3068
28.08.1990;75.9116;61.5252;63.77;95.6936;58.6249;76.46;68.3734;63.66;66.5616;;86.9038
27.08.1990;77.5406;61.0883;62.84;94.1535;58.1364;76.73;68.7083;61.4;66.7429;;85.4971
24.08.1990;74.6644;60.9741;62.78;93.6893;58.4628;73.37;66.3148;59.29;65.1703;;85.9556
23.08.1990;74.3357;58.4854;60.12;94.7824;56.6122;71.61;64.6279;60.34;64.4071;;88.2088
22.08.1990;77.0288;57.0088;58.68;98.0286;55.8694;72.69;66.6193;61.03;66.3502;;89.1798
21.08.1990;78.9178;58.8694;60.76;98.6287;57.3479;73.33;67.7291;62.27;67.433;;90.4642
20.08.1990;80.6185;59.7626;62.37;100.5827;58.288;71.51;69.3175;62.53;68.3578;;90.3306
17.08.1990;80.1778;61.0962;63.72;99.2146;59.726;72.89;69.3974;64.16;68.1315;;90.9974
16.08.1990;81.0326;61.0403;63.73;98.399;59.9794;73.16;70.7887;65.49;68.9768;;92.269
15.08.1990;83.1069;62.6412;64.94;98.6279;61.0999;74.62;72.6725;65.46;70.1916;;91.7985
14.08.1990;82.3895;64.6186;66.89;99.2546;62.9342;75.9;72.7532;65.57;70.144;;91.6185
13.08.1990;82.5255;64.6257;66.2;99.3308;62.8157;75.52;72.9296;64.63;70.2531;;91.3412
10.08.1990;81.347;64.3372;65.57;98.3058;62.7493;75.13;72.5504;65.33;69.3633;;91.9149
09.08.1990;82.451;63.7831;64.78;98.3064;62.6597;75.55;73.8516;65.39;70.4832;;92.2798
08.08.1990;82.3959;65.1486;65.78;98.4159;63.2305;76.71;73.3371;64.92;70.1668;;91.621
07.08.1990;81.2424;64.5986;64.89;100.3452;62.799;76.42;72.2941;64.89;69.9582;;91.6152
06.08.1990;81.0038;63.2863;63.44;101.4827;61.9828;76.44;72.0819;67.57;70.0704;;93.7309
03.08.1990;83.9313;63.6038;62.86;100.2043;61.3278;76.58;75.3282;69.2;72.6087;;94.8646
02.08.1990;85.1092;66.388;65.26;101.3725;63.2675;75.51;76.8209;70.57;73.9767;;95.554
01.08.1990;85.7549;67.7612;66.83;98.6429;64.4629;76.6;78.0066;71.03;74.9389;;94.8867
31.07.1990;85.3013;69.2252;68.24;98.2423;65.8383;76.61;78.2896;71.1;74.9837;;93.9145
30.07.1990;84.1561;69.5859;68.39;96.8194;67.0097;76.37;78.7774;70.84;75.143;;92.2084
27.07.1990;83.0421;70.0839;68.44;95.2425;67.4068;75.55;78.6435;71.76;74.8363;;91.9834
26.07.1990;83.6203;70.0789;68.16;95.0791;67.3433;76.57;79.3288;72.45;75.0695;;91.878
25.07.1990;83.6167;71.018;68.7;96.1997;67.9715;75.48;79.4835;72.04;74.5181;;91.0254
24.07.1990;83.4909;71.1893;69.12;96.7876;68.071;74.94;79.2231;72.95;73.8105;;90.673
23.07.1990;83.5851;71.1095;68.85;94.1175;67.7355;71.95;79.1535;74.31;74.4422;;91.6948
20.07.1990;84.4893;71.6803;68.46;95.0552;68.2806;70.52;80.5783;76.49;75.5689;;92.1428
19.07.1990;84.9411;73.4915;70.03;95.8805;69.3678;72.52;81.6167;77.12;76.0425;;92.1417
18.07.1990;84.1901;74.561;70.45;93.6617;70.187;74.27;81.7527;77.99;75.6511;;92.9952
17.07.1990;84.8447;74.5949;70.4;94.1787;70.611;75.74;82.5506;78.92;76.2104;;93.1682
16.07.1990;86.6338;75.9073;70.8;94.2217;71.0573;75.84;82.8389;78.08;76.3604;;93.3908
13.07.1990;86.4589;76.527;70.49;94.1829;70.852;76.74;82.572;77.87;75.9818;;93.3511
12.07.1990;85.7859;75.995;70.32;93.6996;70.2458;79.14;81.7392;77.85;75.7136;;92.667
11.07.1990;85.8178;75.6372;70.22;90.5892;69.8918;78.76;80.739;77.06;74.2289;;92.1634
10.07.1990;86.4054;74.9617;69.41;88.4688;69.6069;78.42;79.6151;77.55;72.7959;;93.0002
09.07.1990;87.9829;74.0967;68.28;89.0749;69.0139;77.15;80.3738;76.89;73.0188;;93.323
06.07.1990;88.0599;74.5864;68.92;89.0633;69.9332;78.49;79.9984;76.47;73.1575;;93.1224
05.07.1990;87.7727;73.5016;68.86;88.5824;69.9362;78.23;79.3499;77.06;72.6283;;94.2881
03.07.1990;89.5736;73.0391;67.69;89.4577;69.4046;76.34;80.2964;77.45;73.5272;;94.5203
02.07.1990;89.7853;74.1777;68.51;89.6637;70.4005;75.52;79.8507;76.71;73.1306;;94.6927
29.06.1990;89.0981;73.9876;68.11;89.8316;70.5975;78.65;79.4063;76.38;72.668;;94.1813
28.06.1990;88.9717;73.7784;67.71;89.9951;70.4184;80.81;79.2113;75.87;72.3726;;94.1514
27.06.1990;89.1714;73.5953;67.73;89.6577;70.2681;82.98;78.8938;75.18;71.892;;93.1267
26.06.1990;89.2698;72.8828;66.96;88.8553;69.7941;82.8;78.353;75.54;71.9112;;93.0193
25.06.1990;89.004;72.2415;66.16;88.9747;69.2735;82.18;78.8001;75.89;72.0466;;93.8042
22.06.1990;90.0521;72.7145;65.57;89.5146;69.3696;81.96;79.56;77.46;72.618;;94.4729
21.06.1990;92.3214;73.6645;65.86;90.8851;70.2623;82.62;80.6146;77.01;73.6614;;94.2367
20.06.1990;92.2558;74.6886;66.47;90.793;71.1125;82.84;80.3638;77.03;73.7227;;94.4654
19.06.1990;91.579;74.6044;66.02;90.2743;70.92;81.77;80.22;76.87;73.7845;;94.1611
18.06.1990;91.2732;74.6323;65.95;89.7345;71.4708;81.85;79.7754;78.23;73.7014;;95.4642
15.06.1990;92.8694;74.2737;65.31;91.2085;71.2606;83.66;81.176;78.45;74.6974;;95.6641
14.06.1990;93.1345;75.5409;66.49;90.7691;72.742;83.92;81.1971;78.7;74.4799;;95.9897
13.06.1990;94.8611;75.5515;66.53;91.128;72.842;83.76;81.2835;78.59;74.7724;;96.4312
12.06.1990;95.0531;75.8156;66.75;91.6502;74.0392;84.36;81.314;77.84;75.3883;;95.6914
11.06.1990;94.0261;75.9066;67.18;90.4421;74.7872;84.45;80.3238;77.3;74.8204;;95.3046
08.06.1990;93.353;74.7159;66;89.3959;74.4106;83.77;79.6538;78.42;74.2364;;96.0992
07.06.1990;94.5119;74.0377;65.56;90.0827;74.0832;83.29;80.5478;78.52;75.0165;;96.4034
06.06.1990;95.1932;75.1791;66.29;90.3849;75.2978;82.74;80.9259;78.49;75.6144;;96.4993
05.06.1990;95.5664;75.5835;66.37;91.4773;75.7789;81.1;81.1843;78.78;75.8274;;96.4587
04.06.1990;95.9993;75.7719;66.81;92.3644;76.3875;81.34;81.3395;77.87;75.7769;;94.8736
01.06.1990;95.3452;75.9675;66.95;91.6424;75.7506;81.43;80.4509;78.17;75.3079;;94.7064
31.05.1990;95.0158;74.9049;66.09;91.9414;73.9698;80.75;79.8915;78.32;75.1465;;94.9022
30.05.1990;94.8908;74.2659;65.34;91.9653;72.8911;81.39;79.6815;78.21;75.1374;;95.3395
29.05.1990;94.6503;74.2845;65.14;91.4555;72.5728;80.89;79.8132;76.38;75.2931;;94.438
25.05.1990;92.8365;74.2012;65.22;89.6042;72.4644;80.36;78.6918;77.78;74.0554;;94.917
24.05.1990;94.2323;72.8544;63.93;90.6676;71.6655;80.87;79.3336;77.51;74.6646;;95.5017
23.05.1990;95.0751;73.5788;64.95;91.7058;72.3416;79.32;79.1718;76.41;74.8762;;95.6381
22.05.1990;94.9835;73.6509;65.16;92.2396;72.102;77.56;79.2575;75.94;75.0276;;95.9979
21.05.1990;95.324;73.338;64.69;92.6692;71.6275;77.19;79.2284;74.92;74.9027;;96.1562
18.05.1990;94.9129;73.2671;64.29;92.2368;71.6461;77.82;78.6987;75.08;74.4746;;96.2915
17.05.1990;94.6635;72.0624;63.5;92.3429;71.0575;78.71;78.5862;74.79;74.3592;;96.8443
16.05.1990;94.6878;71.8308;63.54;92.2019;71.0564;77.46;78.6479;75.05;74.1015;;96.8022
15.05.1990;94.0271;71.757;63.32;92.2682;70.9633;76.66;78.7225;74.63;74.4026;;96.9524
14.05.1990;94.8226;71.8552;63.43;92.7042;71.1499;76.64;78.9945;74.23;74.3868;;96.8462
11.05.1990;93.6562;71.9015;63.48;91.8806;70.5773;77.75;78.5469;72.95;73.7316;;94.8727
10.05.1990;91.0683;71.2419;63.11;89.7193;69.7098;77.71;76.9936;72.31;72.2632;;94.7315
09.05.1990;90.7732;69.3812;61.48;89.4084;67.8994;77.91;76.9559;72.17;72.2226;;94.1546
08.05.1990;90.3257;69.1446;61.53;89.2342;67.6919;78.1;76.7165;71.99;71.824;;93.5398
07.05.1990;89.6841;69.0846;61.52;89.182;67.6892;76.56;76.324;71.41;71.4153;;92.5382
04.05.1990;89.3812;69.0034;61.19;88.9634;67.3093;75.71;75.8517;70.55;70.8093;;91.4781
03.05.1990;88.3565;68.6676;60.7;88.3231;66.8108;76.93;75.3854;70.14;70.4075;;91.01
02.05.1990;88.0073;68.1716;60.12;87.8074;66.0267;77.7;75.134;69.34;69.8864;;90.8626
01.05.1990;87.984;68.1427;60.04;87.0129;65.9967;77.91;74.7259;69.51;69.8593;;90.362
30.04.1990;87.5295;67.5045;59.63;86.6224;65.3071;78;74.3988;68.58;69.9059;;90.3905
27.04.1990;86.8824;67.0759;59.29;86.2698;64.9943;77.49;74.1063;69.55;69.9;;91.447
26.04.1990;87.8419;66.7741;58.77;87.0312;64.6983;77.01;74.9063;69.58;70.4868;;91.6404
25.04.1990;87.5931;67.7182;59.64;86.9448;65.4019;76.93;74.6715;69.1;69.79;;91.4557
24.04.1990;87.0842;67.9372;59.32;86.5098;65.4814;76.86;74.2531;69.38;69.3575;;91.4083
23.04.1990;87.4525;67.6666;58.91;86.5939;65.2764;75.83;74.3872;69.84;69.5756;;92.294
20.04.1990;88.5682;67.9565;58.75;87.8029;65.6552;76.23;75.4258;69.95;70.5688;;93.5197
19.04.1990;89.6261;68.9584;59.08;87.9558;66.5875;76.18;75.9599;70.37;71.5922;;93.9511
18.04.1990;90.3508;69.5564;59.71;87.931;67.629;75.83;76.4791;71.48;72.3129;;94.7164
17.04.1990;92.0999;70.0226;60.72;88.7856;68.3477;75.08;77.2822;71.78;73.0717;;94.8594
16.04.1990;92.2927;70.7335;61.51;88.4304;69.1879;73.68;77.3197;70.86;73.1668;;94.7777
12.04.1990;92.0002;70.9711;61.49;88.2277;68.8532;73.78;77.0504;70.7;73.4647;;94.6529
11.04.1990;91.5779;70.9543;61.52;87.4491;68.9024;73.39;76.3953;70.18;73.205;;94.6139
10.04.1990;91.6076;70.3842;61.02;88.8035;68.1131;73.47;76.2835;69.29;73.3251;;95.0566
09.04.1990;91.389;70.1496;61.14;89.5856;67.6761;73.66;76.1108;69.38;73.1961;;95.0461
06.04.1990;91.016;70.1101;60.79;89.8291;66.992;73.2;76.0143;70.04;73.2537;;95.1408
05.04.1990;91.046;69.8855;60.03;90.0091;66.2067;71.55;75.9765;70.76;73.276;;95.5815
04.04.1990;90.743;70.0504;59.86;90.2135;67.0826;71.03;75.9546;71.15;73.4713;;96.0922
03.04.1990;91.8765;70.0278;59.55;91.4552;67.8344;70.83;76.4226;70.14;74.1331;;95.3263
02.04.1990;90.5149;70.3955;59.83;89.9725;68.3049;70.32;75.538;70.16;73.2747;;95.7007
30.03.1990;90.8501;69.3742;58.57;90.0657;67.4867;69.77;76.0295;70.54;73.5638;;95.6035
29.03.1990;91.0888;69.6803;58.62;89.9211;68.0326;69.43;76.146;70.58;73.9517;;95.766
28.03.1990;91.3397;69.994;58.73;89.9706;68.2322;69.32;76.5302;70.97;74.1265;;95.6925
27.03.1990;90.6617;70.5243;58.93;89.69;68.5632;68.72;76.5519;70.62;73.8313;;94.9013
26.03.1990;89.0746;70.6466;58.95;88.8076;68.2111;68.25;75.5845;70.8;73.3428;;94.9532
23.03.1990;89.0667;69.8763;58.12;88.8774;67.6855;67.96;75.4401;70.98;73.6284;;94.8594
22.03.1990;88.3972;69.5276;57.87;88.6716;67.6537;68.65;74.9533;71.99;73.4851;;95.8847
21.03.1990;89.2417;69.3139;57.38;89.4075;67.2882;67.75;75.8051;72.58;74.3977;;96.0314
20.03.1990;89.6108;70.3062;58.08;90.0981;68.4718;67.48;76.1521;73.33;74.8679;;96.3211
19.03.1990;90.1404;70.7176;58.19;90.9676;68.9439;67.54;76.2932;72.04;75.4925;;96.5686
16.03.1990;89.6822;71.0979;58.19;91.1442;69.561;68.47;75.5799;70.58;75.0387;;96.2511
15.03.1990;88.3245;70.9635;57.63;90.0302;69.7524;69.07;74.6662;70.08;74.0071;;96.0523
14.03.1990;87.9257;70.3636;56.79;89.6036;69.6677;69.72;74.6933;70.13;73.4793;;95.8858
13.03.1990;88.4635;70.2587;56.6;88.8975;69.7557;70.28;74.2823;70.57;73.4393;;96.6382
12.03.1990;89.0977;70.053;56.32;89.779;69.7744;70.17;74.6603;70.22;74.2644;;96.5595
09.03.1990;88.7259;70.2989;56.71;89.744;70.3559;70.56;74.7054;70.45;73.8695;;97.4016
08.03.1990;89.3563;70.0598;56.42;90.8457;70.2892;70.03;74.973;69.25;74.5255;;96.9342
07.03.1990;88.245;70.2515;57.04;90.7292;70.9163;69.93;74.2758;69.03;73.6569;;97.7349
06.03.1990;88.9972;69.2632;56.33;90.8723;70.2746;69.67;74.3295;68.36;74.0631;;96.8467
05.03.1990;87.7697;69.5878;56.19;89.6322;70.6274;68.99;73.5416;68.43;73.219;;97.5167
02.03.1990;88.1271;68.6562;55.2;90.2971;70.0019;68.92;73.9796;67.48;73.6327;;97.1338
01.03.1990;87.154;68.7618;55.27;89.7322;70.9422;68.68;73.3957;67.64;73.025;;97.4278
28.02.1990;86.508;67.8965;55.15;89.8149;70.4029;68.98;73.0145;66.85;72.4368;;96.8774
27.02.1990;85.7986;67.6796;55.44;90.1274;70.2617;67.85;72.5047;66.67;71.7662;;96.8995
26.02.1990;84.8747;67.3011;55.29;90.3317;69.7969;68.07;71.6777;65.61;71.5475;;96.1183
23.02.1990;83.3736;66.7307;55.17;88.9641;69.6832;68.42;70.7525;66.11;70.8926;;96.2123
22.02.1990;83.4503;65.5869;54.58;89.5073;68.6402;68.6;70.8061;66.78;71.1131;;96.9768
21.02.1990;83.2769;65.9486;54.87;90.9146;68.7207;68.36;70.9288;66.31;71.1445;;97.2115
20.02.1990;83.6698;66.3458;55.18;90.7698;68.7062;67.22;70.9473;67.18;71.4847;;98.326
16.02.1990;85.6466;66.1511;55.47;91.625;68.5637;67.01;71.968;68.13;72.3473;;98.9189
15.02.1990;86.8726;67.1578;56.29;91.9048;69.7661;66.44;72.3869;68.02;72.1703;;98.7611
14.02.1990;86.2215;67.8298;56.63;90.2786;69.5428;67.18;71.9658;67.68;71.9161;;98.5702
13.02.1990;85.7381;67.3428;56.2;90.3497;68.3924;67.61;71.9165;66.88;71.6223;;98.0979
12.02.1990;85.5391;67.1049;56.16;89.8643;67.8262;68.12;71.6535;67.84;71.6158;;99.0539
09.02.1990;86.4001;66.964;56.27;90.9197;67.6537;67.77;72.5593;67.83;72.388;;98.4998
08.02.1990;86.4314;67.5926;56.97;90.844;68.1301;67.06;72.3421;67.93;71.9896;;98.773
07.02.1990;87.1539;67.3331;56.9;90.137;68.0933;66.31;72.3662;66.4;72.3365;;98.1049
06.02.1990;86.7854;67.6844;57.03;88.5496;68.6153;66.11;71.6561;66.1;71.7407;;98.4338
05.02.1990;88.13;66.479;56.39;89.1052;67.9063;67.33;71.9234;65.35;72.1907;;98.6275
02.02.1990;87.5888;66.9788;56.78;88.887;68.4956;67.41;71.7585;65.04;72.01;;98.3076
01.02.1990;86.8539;66.7844;56.72;88.2309;68.2099;67.69;71.3895;65.28;71.7101;;98.4278
31.01.1990;86.9819;66.2387;56.33;88.2383;67.9977;67.27;71.372;64.26;72.0015;;96.5797
30.01.1990;84.7649;66.4592;56.33;86.8303;68.0792;67.47;70.2336;64.35;71.2456;;96.7671
29.01.1990;86.4289;65.0299;55;86.5815;66.5779;66.62;70.7177;64.34;71.5715;;96.9494
26.01.1990;86.3303;65.6424;55.42;85.8729;67.3648;67.19;71.1623;64.29;71.849;;96.2687
25.01.1990;87.9244;65.9898;55.44;85.351;67.9056;66.55;71.0502;64.93;71.736;;97.3348
24.01.1990;88.7578;65.9066;55.62;86.0022;68.2884;65.86;72.0172;64.79;72.9402;;97.8877
23.01.1990;88.7964;66.587;56.91;85.9948;68.9401;65.8;72.1469;64.19;73.5692;;97.471
22.01.1990;87.9506;67.1733;57.33;85.553;69.5372;65.45;71.9229;65.55;73.0775;;98.7441
19.01.1990;90.9261;67.0871;57.16;88.2156;69.8586;64.65;73.5941;65.98;75.1885;;98.6549
18.01.1990;90.419;68.86;58.65;87.1145;71.8407;65.8;73.2509;66.34;75.4662;;98.1812
17.01.1990;90.1479;68.5637;58.69;86.5037;72.0128;66.76;72.9731;67.14;75.6538;;98.6281
16.01.1990;91.426;68.5955;58.53;87.4949;72.0369;67.31;73.4697;65.27;76.7321;;97.8652
15.01.1990;89.9388;69.236;59.22;87.1296;72.7303;68.22;72.7071;65.35;76.1628;;98.2243
12.01.1990;91.0964;68.3573;58.41;87.2979;72.2257;69.04;73.3256;66.89;77.2315;;100.3621
11.01.1990;93.8331;69.1234;58.85;89.1806;73.1107;68.27;75.2019;66.66;79.14;;100.0689
10.01.1990;94.0442;71.0724;60.34;88.4322;74.8291;67.93;74.9738;67.28;78.7654;;99.5678
09.01.1990;95.6409;70.9352;60.19;88.6145;74.512;67.93;75.3936;67.85;78.987;;100.4977
08.01.1990;97.1222;71.532;60.72;89.6459;75.2249;68.47;76.3361;67.36;79.6027;;100.6748
05.01.1990;95.6455;72.4721;61.41;88.7877;76.3136;68.54;76.0048;67.73;79.5834;;102.0856
04.01.1990;97.7769;72.3436;61.38;89.6756;76.2439;68.79;76.4601;67.38;79.9101;;103.6607
03.01.1990;100.4674;72.879;61.89;90.7402;76.9683;68.09;76.7347;67.24;80.1598;;104.5968
02.01.1990;101.2695;73.1536;62.73;92.0328;77.4814;68.78;76.7974;64.79;79.8714;;103.7602
29.12.1989;99.895;73.3295;62.87;91.6243;77.3464;68.88;75.0333;64.3;78.0729;;103.5743
28.12.1989;99.0002;71.2064;62.34;91.0398;76.137;68.15;74.4363;64.56;77.6421;;103.5449
27.12.1989;98.1343;70.7193;61.55;91.1482;75.3099;67.78;73.9933;64.21;77.4747;;103.436
26.12.1989;97.8886;70.2684;60.75;90.9473;74.9216;66.87;73.5087;64.59;76.7981;;103.7281
22.12.1989;98.4045;69.7906;60.36;90.8965;74.369;67.41;73.5218;64.23;77.0547;;103.3848
21.12.1989;96.2178;69.7457;60.57;90.8619;74.272;67.52;73.0017;63.76;76.6364;;103.2794
20.12.1989;95.6813;69.2275;60.16;90.5467;73.7198;67.64;72.636;63.66;76.1391;;103.1329
19.12.1989;96.0753;68.6435;60.1;89.8322;72.7909;68.74;72.8113;62.85;76.1509;;103.1439
18.12.1989;96.9664;68.8809;60.29;89.8389;71.3431;68.77;72.9804;63.6;76.4756;;103.793
15.12.1989;99.2546;69.4659;60.65;90.6596;71.9281;68.61;74.4856;63.88;77.4221;;103.3846
14.12.1989;98.8439;70.868;61.57;90.6879;75.325;70.53;74.7378;64.48;77.4229;;103.2457
13.12.1989;98.7873;71.0994;61.7;91.9192;76.4675;70.25;75.0349;64.92;77.4899;;102.407
12.12.1989;96.5375;71.6356;62.01;92.4763;77.0145;69.7;74.7296;64.83;77.3185;;101.2863
11.12.1989;95.1295;71.5159;61.82;89.6433;76.9877;70.08;74.0831;65.71;76.83;;101.2458
08.12.1989;94.6497;71.6305;61.1;88.764;77.025;69.57;74.1512;66.28;76.9043;;100.584
07.12.1989;94.3894;71.9081;60.9;87.9025;77.2151;70.42;73.8687;66.58;76.5857;;100.8039
06.12.1989;94.6298;71.828;60.31;88.2894;77.2587;72.26;73.941;67.19;76.4774;;100.6227
05.12.1989;94.8961;71.9558;60.42;87.7591;77.8216;71.84;74.1613;67.34;76.6251;;100.6607
04.12.1989;95.7039;72.156;60.98;88.0814;78.6281;72.18;74.185;66.31;76.9354;;100.5468
01.12.1989;95.2538;72.3802;61.71;87.5355;79.5688;73.01;74.1564;66.21;76.8248;;99.5334
30.11.1989;93.4112;72.4962;61.61;85.8439;79.8038;72.6;73.0433;65.84;75.9326;;98.7462
29.11.1989;91.8825;71.7038;60.65;85.031;78.9554;73.68;72.769;66.3;75.7161;;98.5461
28.11.1989;92.3293;71.2328;60.07;85.8415;79.0403;74.18;73.1256;66.88;75.9049;;98.4846
27.11.1989;92.816;71.7821;60.39;85.1468;79.8671;73.63;72.78;67.16;75.3955;;98.213
24.11.1989;92.7975;71.8916;60.44;84.0109;79.9688;72.56;72.2428;66.75;74.8326;;98.0969
22.11.1989;92.1212;71.475;60.37;83.5488;79.6521;72.13;71.9278;66.23;74.3322;;97.5909
21.11.1989;91.396;71.041;59.98;82.802;79.1853;71.35;71.4379;65.98;74.133;;97.4024
20.11.1989;91.1367;70.9157;59.44;82.4808;79.0509;70.65;71.6005;66.31;73.8841;;98.0313
17.11.1989;91.5084;71.0977;59.42;83.0765;79.159;70.92;72.586;65.11;74.1907;;98.7419
16.11.1989;91.4805;71.6087;59.79;82.5711;79.5994;70.15;72.1401;65.1;74.0543;;98.5453
15.11.1989;91.9302;71.375;59.78;82.6424;79.6337;69.77;71.9701;64.9;74.0412;;97.9376
14.11.1989;91.1958;71.858;59.4;82.0423;79.1598;69.9;71.2583;65.13;73.6596;;97.8486
13.11.1989;91.5943;71.6048;58.68;81.8428;78.6602;70.02;71.5069;65.41;73.8172;;97.9588
10.11.1989;91.5834;72.1291;59.22;81.5125;79.2529;71.13;71.1505;64.82;73.3585;;97.4641
09.11.1989;90.7585;71.8221;58.92;80.9547;79.3414;71.37;70.6262;64.65;72.9265;;98.1026
08.11.1989;91.2152;71.2937;58.46;81.904;79.2454;71.46;70.7793;64.76;73.6346;;97.5415
07.11.1989;90.3806;71.6583;58.9;81.6354;79.3686;71.48;69.9174;63.9;73.4042;;96.7833
06.11.1989;89.6326;70.8705;58.02;81.2263;78.0456;71.35;69.7077;65.06;72.9953;;97.7864
03.11.1989;90.5742;70.4064;57.7;82.3486;77.5344;71.92;70.7456;65.48;74.0973;;97.7992
